time,spot_price,inter_gen,demand,period
2019-02-18 11:00:00,117.0,113.55,5648,23
2019-02-18 11:30:00,114.08,111.72,5576,24
2019-02-18 12:00:00,117.0,110.18,5544,25
2019-02-18 12:30:00,109.17,127.63,5528,26
2019-02-18 13:00:00,96.77,127.12,5424,27
2019-02-18 13:30:00,100.88,186.35,5474,28
2019-02-18 14:00:00,103.44,261.39,5420,29
2019-02-18 14:30:00,105.99,287.17,5363,30
2019-02-18 15:00:00,102.29,301.94,5416,31
2019-02-18 15:30:00,111.39,292.31,5547,32
2019-02-18 16:00:00,120.07,334.07,5588,33
2019-02-18 16:30:00,104.93,343.65,5672,34
2019-02-18 17:00:00,105.9,332.05,5705,35
2019-02-18 17:30:00,101.98,326.9,5625,36
2019-02-18 18:00:00,101.07,350.4,5584,37
2019-02-18 18:30:00,99.91,345.03,5484,38
2019-02-18 19:00:00,101.45,336.08,5370,39
2019-02-18 19:30:00,103.4,314.59,5294,40
2019-02-18 20:00:00,99.32,299.72,5313,41
2019-02-18 20:30:00,104.23,263.67,5148,42
2019-02-18 21:00:00,97.65,249.88,5010,43
2019-02-18 21:30:00,94.9,232.22,4767,44
2019-02-18 22:00:00,84.8,220.66,4594,45
2019-02-18 22:30:00,94.5,201.82,4495,46
2019-02-18 23:00:00,88.31,197.83,4440,47
2019-02-18 23:30:00,84.02,204.67,4576,48
2019-02-19 00:00:00,77.48,214.36,4593,1
2019-02-19 00:30:00,72.05,187.45,4403,2
2019-02-19 01:00:00,68.85,176.2,4299,3
2019-02-19 01:30:00,71.33,176.23,4188,4
2019-02-19 02:00:00,69.73,182.17,4073,5
2019-02-19 02:30:00,64.55,189.19,4029,6
2019-02-19 03:00:00,57.5,187.92,4019,7
2019-02-19 03:30:00,56.42,174.48,4025,8
2019-02-19 04:00:00,63.89,176.19,4058,9
2019-02-19 04:30:00,69.49,160.48,4146,10
2019-02-19 05:00:00,80.19,143.45,4250,11
2019-02-19 05:30:00,78.96,144.05,4549,12
2019-02-19 06:00:00,99.35,147.38,4845,13
2019-02-19 06:30:00,122.12,146.31,5134,14
2019-02-19 07:00:00,154.28,127.19,5304,15
2019-02-19 07:30:00,118.35,137.42,5172,16
2019-02-19 08:00:00,101.41,160.21,5103,17
2019-02-19 08:30:00,110.71,172.46,5100,18
2019-02-19 09:00:00,108.83,168.06,5086,19
2019-02-19 09:30:00,116.8,174.45,5045,20
2019-02-19 10:00:00,116.63,165.95,4958,21
2019-02-19 10:30:00,117.0,156.65,4907,22
2019-02-19 11:00:00,115.83,169.09,4919,23
2019-02-19 11:30:00,110.12,161.71,4922,24
2019-02-19 12:00:00,108.24,139.48,4869,25
2019-02-19 12:30:00,88.77,129.2,4800,26
2019-02-19 13:00:00,102.97,120.92,4841,27
2019-02-19 13:30:00,115.53,140.08,4897,28
2019-02-19 14:00:00,137.05,148.51,4915,29
2019-02-19 14:30:00,112.48,157.65,4840,30
2019-02-19 15:00:00,109.92,161.07,4881,31
2019-02-19 15:30:00,104.08,161.87,4972,32
2019-02-19 16:00:00,113.73,151.13,5010,33
2019-02-19 16:30:00,119.3,145.66,5018,34
2019-02-19 17:00:00,121.73,159.61,5115,35
2019-02-19 17:30:00,115.66,150.37,5132,36
2019-02-19 18:00:00,117.0,134.14,5168,37
2019-02-19 18:30:00,117.0,121.58,5142,38
2019-02-19 19:00:00,117.0,114.04,5150,39
2019-02-19 19:30:00,123.07,111.63,5124,40
2019-02-19 20:00:00,127.75,99.8,5149,41
2019-02-19 20:30:00,115.71,115.97,5054,42
2019-02-19 21:00:00,117.18,124.47,4894,43
2019-02-19 21:30:00,115.66,130.36,4727,44
2019-02-19 22:00:00,107.06,114.36,4540,45
2019-02-19 22:30:00,97.82,105.06,4425,46
2019-02-19 23:00:00,110.89,113.79,4390,47
2019-02-19 23:30:00,126.82,108.62,4564,48
2019-02-20 00:00:00,128.01,116.89,4569,1
2019-02-20 00:30:00,109.24,144.68,4393,2
2019-02-20 01:00:00,97.13,150.44,4256,3
2019-02-20 01:30:00,92.3,148.38,4160,4
2019-02-20 02:00:00,87.71,134.89,4035,5
2019-02-20 02:30:00,75.73,116.01,3961,6
2019-02-20 03:00:00,68.05,130.05,3915,7
2019-02-20 03:30:00,68.77,130.01,3920,8
2019-02-20 04:00:00,75.94,155.3,3951,9
2019-02-20 04:30:00,85.18,172.44,4058,10
2019-02-20 05:00:00,104.0,161.61,4208,11
2019-02-20 05:30:00,118.09,153.03,4520,12
2019-02-20 06:00:00,123.85,140.46,4829,13
2019-02-20 06:30:00,123.05,157.86,5118,14
2019-02-20 07:00:00,145.64,167.94,5295,15
2019-02-20 07:30:00,107.09,157.21,5167,16
2019-02-20 08:00:00,96.38,152.58,5081,17
2019-02-20 08:30:00,117.0,196.95,5058,18
2019-02-20 09:00:00,118.38,216.25,4993,19
2019-02-20 09:30:00,117.0,222.16,4940,20
2019-02-20 10:00:00,118.07,196.0,4926,21
2019-02-20 10:30:00,117.0,179.16,4896,22
2019-02-20 11:00:00,112.45,182.57,4846,23
2019-02-20 11:30:00,111.84,167.92,4773,24
2019-02-20 12:00:00,113.55,163.01,4739,25
2019-02-20 12:30:00,114.1,172.45,4733,26
2019-02-20 13:00:00,114.59,167.9,4730,27
2019-02-20 13:30:00,102.47,186.79,4746,28
2019-02-20 14:00:00,91.56,240.06,4742,29
2019-02-20 14:30:00,90.1,246.29,4743,30
2019-02-20 15:00:00,99.13,238.44,4843,31
2019-02-20 15:30:00,112.63,262.11,4986,32
2019-02-20 16:00:00,108.69,282.47,5090,33
2019-02-20 16:30:00,111.06,237.15,5140,34
2019-02-20 17:00:00,112.74,209.71,5178,35
2019-02-20 17:30:00,102.34,192.81,5172,36
2019-02-20 18:00:00,107.01,183.83,5180,37
2019-02-20 18:30:00,118.49,203.13,5181,38
2019-02-20 19:00:00,125.7,182.85,5152,39
2019-02-20 19:30:00,126.5,171.75,5101,40
2019-02-20 20:00:00,132.37,176.57,5111,41
2019-02-20 20:30:00,121.72,195.59,5026,42
2019-02-20 21:00:00,118.9,205.05,4880,43
2019-02-20 21:30:00,131.13,154.01,4734,44
2019-02-20 22:00:00,128.23,114.88,4538,45
2019-02-20 22:30:00,127.53,96.64,4400,46
2019-02-20 23:00:00,119.06,86.83,4341,47
2019-02-20 23:30:00,136.89,89.87,4534,48
2019-02-21 00:00:00,136.11,127.73,4549,1
2019-02-21 00:30:00,124.82,119.18,4358,2
2019-02-21 01:00:00,126.23,97.5,4217,3
2019-02-21 01:30:00,77.8,105.43,4129,4
2019-02-21 02:00:00,72.42,112.26,4004,5
2019-02-21 02:30:00,76.94,108.65,3926,6
2019-02-21 03:00:00,82.33,101.33,3880,7
2019-02-21 03:30:00,76.31,127.2,3886,8
2019-02-21 04:00:00,81.78,144.9,3926,9
2019-02-21 04:30:00,91.58,150.97,4044,10
2019-02-21 05:00:00,109.53,167.22,4203,11
2019-02-21 05:30:00,112.67,166.04,4523,12
2019-02-21 06:00:00,121.28,182.83,4826,13
2019-02-21 06:30:00,130.37,174.89,5131,14
2019-02-21 07:00:00,173.66,174.8,5318,15
2019-02-21 07:30:00,123.01,171.75,5219,16
2019-02-21 08:00:00,115.78,169.43,5145,17
2019-02-21 08:30:00,114.69,183.96,5123,18
2019-02-21 09:00:00,110.1,170.99,5055,19
2019-02-21 09:30:00,127.14,156.01,4998,20
2019-02-21 10:00:00,120.41,148.53,4945,21
2019-02-21 10:30:00,119.79,136.43,4882,22
2019-02-21 11:00:00,123.65,109.08,4830,23
2019-02-21 11:30:00,126.17,94.21,4813,24
2019-02-21 12:00:00,121.48,90.32,4795,25
2019-02-21 12:30:00,123.0,91.99,4758,26
2019-02-21 13:00:00,118.11,89.77,4752,27
2019-02-21 13:30:00,113.63,87.53,4750,28
2019-02-21 14:00:00,111.26,99.47,4782,29
2019-02-21 14:30:00,88.2,97.77,4766,30
2019-02-21 15:00:00,100.0,90.3,4777,31
2019-02-21 15:30:00,89.18,89.14,4847,32
2019-02-21 16:00:00,105.48,93.95,4936,33
2019-02-21 16:30:00,99.51,98.33,4999,34
2019-02-21 17:00:00,105.08,107.11,5102,35
2019-02-21 17:30:00,110.7,116.56,5149,36
2019-02-21 18:00:00,122.28,108.15,5244,37
2019-02-21 18:30:00,137.44,104.38,5178,38
2019-02-21 19:00:00,147.67,101.39,5169,39
2019-02-21 19:30:00,139.36,107.0,5161,40
2019-02-21 20:00:00,136.74,109.76,5154,41
2019-02-21 20:30:00,122.62,121.11,5059,42
2019-02-21 21:00:00,117.79,131.6,4904,43
2019-02-21 21:30:00,110.0,123.68,4747,44
2019-02-21 22:00:00,106.63,130.41,4601,45
2019-02-21 22:30:00,97.33,142.79,4469,46
2019-02-21 23:00:00,98.85,161.96,4407,47
2019-02-21 23:30:00,133.23,166.78,4591,48
2019-02-22 00:00:00,124.03,184.58,4569,1
2019-02-22 00:30:00,105.75,175.62,4422,2
2019-02-22 01:00:00,95.27,172.99,4303,3
2019-02-22 01:30:00,77.96,173.52,4194,4
2019-02-22 02:00:00,68.93,178.3,4069,5
2019-02-22 02:30:00,80.52,170.46,4004,6
2019-02-22 03:00:00,81.3,145.7,3920,7
2019-02-22 03:30:00,86.19,136.51,3945,8
2019-02-22 04:00:00,84.89,139.7,3982,9
2019-02-22 04:30:00,90.92,154.49,4077,10
2019-02-22 05:00:00,91.32,173.09,4233,11
2019-02-22 05:30:00,121.45,175.64,4547,12
2019-02-22 06:00:00,129.84,179.09,4799,13
2019-02-22 06:30:00,124.74,179.14,5124,14
2019-02-22 07:00:00,130.36,170.37,5326,15
2019-02-22 07:30:00,127.33,155.63,5201,16
2019-02-22 08:00:00,124.28,138.41,5197,17
2019-02-22 08:30:00,101.04,131.31,5178,18
2019-02-22 09:00:00,96.4,134.39,5040,19
2019-02-22 09:30:00,110.66,129.82,4976,20
2019-02-22 10:00:00,101.42,113.96,4877,21
2019-02-22 10:30:00,100.41,118.64,4786,22
2019-02-22 11:00:00,85.99,120.3,4770,23
2019-02-22 11:30:00,77.52,122.05,4710,24
2019-02-22 12:00:00,82.94,132.6,4684,25
2019-02-22 12:30:00,107.18,133.45,4672,26
2019-02-22 13:00:00,107.26,129.79,4670,27
2019-02-22 13:30:00,115.34,116.67,4702,28
2019-02-22 14:00:00,117.55,120.73,4710,29
2019-02-22 14:30:00,116.62,135.57,4746,30
2019-02-22 15:00:00,113.93,149.25,4798,31
2019-02-22 15:30:00,82.94,156.07,4905,32
2019-02-22 16:00:00,103.54,156.06,4995,33
2019-02-22 16:30:00,107.39,148.07,5126,34
2019-02-22 17:00:00,103.75,150.01,5204,35
2019-02-22 17:30:00,88.71,160.63,5208,36
2019-02-22 18:00:00,108.43,171.99,5283,37
2019-02-22 18:30:00,98.94,179.54,5231,38
2019-02-22 19:00:00,105.58,186.94,5232,39
2019-02-22 19:30:00,110.62,164.69,5241,40
2019-02-22 20:00:00,108.59,175.2,5257,41
2019-02-22 20:30:00,94.53,201.84,5112,42
2019-02-22 21:00:00,106.38,178.07,4934,43
2019-02-22 21:30:00,97.24,173.1,4783,44
2019-02-22 22:00:00,114.83,174.88,4637,45
2019-02-22 22:30:00,98.33,174.04,4522,46
2019-02-22 23:00:00,95.76,175.16,4479,47
2019-02-22 23:30:00,107.87,186.87,4619,48
2019-02-23 00:00:00,111.9,189.24,4618,1
2019-02-23 00:30:00,84.97,188.23,4403,2
2019-02-23 01:00:00,74.73,191.13,4268,3
2019-02-23 01:30:00,64.89,198.74,4203,4
2019-02-23 02:00:00,63.22,189.46,4086,5
2019-02-23 02:30:00,59.76,213.98,4030,6
2019-02-23 03:00:00,56.34,228.71,3974,7
2019-02-23 03:30:00,61.22,234.4,3963,8
2019-02-23 04:00:00,56.32,263.7,3958,9
2019-02-23 04:30:00,60.43,252.08,3984,10
2019-02-23 05:00:00,59.83,253.15,4032,11
2019-02-23 05:30:00,69.69,271.06,4164,12
2019-02-23 06:00:00,63.85,279.27,4216,13
2019-02-23 06:30:00,83.18,280.81,4330,14
2019-02-23 07:00:00,92.64,281.63,4450,15
2019-02-23 07:30:00,74.58,279.05,4467,16
2019-02-23 08:00:00,62.57,281.85,4470,17
2019-02-23 08:30:00,53.16,283.71,4451,18
2019-02-23 09:00:00,60.81,256.32,4360,19
2019-02-23 09:30:00,64.45,192.31,4282,20
2019-02-23 10:00:00,52.6,174.42,4205,21
2019-02-23 10:30:00,59.63,174.82,4164,22
2019-02-23 11:00:00,50.58,168.54,4119,23
2019-02-23 11:30:00,49.23,168.45,4070,24
2019-02-23 12:00:00,51.68,160.87,4066,25
2019-02-23 12:30:00,51.46,173.43,4035,26
2019-02-23 13:00:00,50.36,171.89,4038,27
2019-02-23 13:30:00,54.18,175.93,4091,28
2019-02-23 14:00:00,52.68,197.55,4142,29
2019-02-23 14:30:00,54.3,205.72,4219,30
2019-02-23 15:00:00,48.36,215.01,4345,31
2019-02-23 15:30:00,82.67,218.15,4465,32
2019-02-23 16:00:00,67.02,231.28,4641,33
2019-02-23 16:30:00,74.29,242.41,4818,34
2019-02-23 17:00:00,105.98,217.56,4938,35
2019-02-23 17:30:00,117.98,223.22,4963,36
2019-02-23 18:00:00,108.51,203.08,5039,37
2019-02-23 18:30:00,128.65,184.58,5073,38
2019-02-23 19:00:00,133.0,174.76,5039,39
2019-02-23 19:30:00,132.72,185.53,4983,40
2019-02-23 20:00:00,115.14,210.38,4956,41
2019-02-23 20:30:00,107.24,199.09,4874,42
2019-02-23 21:00:00,87.63,223.75,4723,43
2019-02-23 21:30:00,98.8,232.0,4596,44
2019-02-23 22:00:00,94.99,244.93,4498,45
2019-02-23 22:30:00,88.51,264.91,4402,46
2019-02-23 23:00:00,61.23,278.61,4342,47
2019-02-23 23:30:00,58.21,283.95,4521,48
2019-02-24 00:00:00,128.31,249.5,4497,1
2019-02-24 00:30:00,91.45,229.12,4318,2
2019-02-24 01:00:00,54.37,204.95,4219,3
2019-02-24 01:30:00,70.38,201.1,4105,4
2019-02-24 02:00:00,81.04,191.35,3999,5
2019-02-24 02:30:00,43.14,190.89,3859,6
2019-02-24 03:00:00,29.97,196.39,3780,7
2019-02-24 03:30:00,41.76,203.33,3744,8
2019-02-24 04:00:00,33.18,225.11,3730,9
2019-02-24 04:30:00,39.81,229.42,3744,10
2019-02-24 05:00:00,36.21,216.3,3761,11
2019-02-24 05:30:00,53.65,223.78,3842,12
2019-02-24 06:00:00,58.44,245.58,3879,13
2019-02-24 06:30:00,54.77,231.66,3942,14
2019-02-24 07:00:00,53.98,226.17,4006,15
2019-02-24 07:30:00,52.99,230.43,3981,16
2019-02-24 08:00:00,40.19,229.29,3997,17
2019-02-24 08:30:00,50.01,223.89,4019,18
2019-02-24 09:00:00,51.01,222.03,4025,19
2019-02-24 09:30:00,46.32,208.2,4065,20
2019-02-24 10:00:00,19.11,201.03,4045,21
2019-02-24 10:30:00,35.2,183.14,4057,22
2019-02-24 11:00:00,38.89,160.0,4096,23
2019-02-24 11:30:00,42.48,153.2,4140,24
2019-02-24 12:00:00,48.96,140.57,4218,25
2019-02-24 12:30:00,25.8,117.34,4288,26
2019-02-24 13:00:00,92.11,92.1,4376,27
2019-02-24 13:30:00,108.93,72.9,4466,28
2019-02-24 14:00:00,103.69,60.19,4628,29
2019-02-24 14:30:00,114.13,44.78,4818,30
2019-02-24 15:00:00,120.64,44.02,5047,31
2019-02-24 15:30:00,139.18,51.68,5278,32
2019-02-24 16:00:00,149.75,53.69,5570,33
2019-02-24 16:30:00,115.18,64.12,5767,34
2019-02-24 17:00:00,124.53,71.95,6092,35
2019-02-24 17:30:00,123.1,77.3,6205,36
2019-02-24 18:00:00,136.27,78.41,6347,37
2019-02-24 18:30:00,171.22,68.12,6264,38
2019-02-24 19:00:00,127.78,70.01,6066,39
2019-02-24 19:30:00,111.92,71.35,5844,40
2019-02-24 20:00:00,112.07,74.13,5733,41
2019-02-24 20:30:00,114.45,83.77,5524,42
2019-02-24 21:00:00,98.59,105.8,5315,43
2019-02-24 21:30:00,98.72,116.53,5072,44
2019-02-24 22:00:00,96.72,122.71,4848,45
2019-02-24 22:30:00,82.3,124.26,4689,46
2019-02-24 23:00:00,100.05,119.3,4606,47
2019-02-24 23:30:00,114.29,112.41,4734,48
2019-02-25 00:00:00,115.77,107.41,4735,1
2019-02-25 00:30:00,84.1,133.62,4492,2
2019-02-25 01:00:00,59.23,159.04,4353,3
2019-02-25 01:30:00,48.85,179.78,4301,4
2019-02-25 02:00:00,32.93,182.73,4155,5
2019-02-25 02:30:00,39.17,180.09,4108,6
2019-02-25 03:00:00,30.5,188.46,4017,7
2019-02-25 03:30:00,43.06,197.71,4059,8
2019-02-25 04:00:00,37.52,221.54,4069,9
2019-02-25 04:30:00,46.31,256.53,4185,10
2019-02-25 05:00:00,61.24,281.91,4382,11
2019-02-25 05:30:00,67.44,288.42,4677,12
2019-02-25 06:00:00,97.71,301.89,5006,13
2019-02-25 06:30:00,111.83,289.59,5279,14
2019-02-25 07:00:00,122.56,285.9,5486,15
2019-02-25 07:30:00,114.77,288.66,5447,16
2019-02-25 08:00:00,115.94,293.15,5428,17
2019-02-25 08:30:00,120.46,294.1,5471,18
2019-02-25 09:00:00,115.17,290.26,5466,19
2019-02-25 09:30:00,101.69,281.34,5403,20
2019-02-25 10:00:00,104.54,266.41,5427,21
2019-02-25 10:30:00,113.18,243.56,5480,22
2019-02-25 11:00:00,117.92,233.49,5561,23
2019-02-25 11:30:00,120.25,218.09,5659,24
2019-02-25 12:00:00,120.11,206.5,5770,25
2019-02-25 12:30:00,287.06,201.33,5904,26
2019-02-25 13:00:00,128.56,188.94,6034,27
2019-02-25 13:30:00,134.22,168.81,6193,28
2019-02-25 14:00:00,135.7,142.27,6421,29
2019-02-25 14:30:00,140.4,110.51,6623,30
2019-02-25 15:00:00,312.72,81.64,6920,31
2019-02-25 15:30:00,173.29,58.04,7299,32
2019-02-25 16:00:00,186.69,37.86,7545,33
2019-02-25 16:30:00,191.31,26.67,7673,34
2019-02-25 17:00:00,243.62,30.42,7831,35
2019-02-25 17:30:00,223.95,19.55,7850,36
2019-02-25 18:00:00,275.77,12.24,7828,37
2019-02-25 18:30:00,267.78,10.79,7678,38
2019-02-25 19:00:00,111.14,5.8,7370,39
2019-02-25 19:30:00,98.62,12.13,7119,40
2019-02-25 20:00:00,119.07,33.27,6866,41
2019-02-25 20:30:00,203.36,45.04,6533,42
2019-02-25 21:00:00,141.95,32.82,6173,43
2019-02-25 21:30:00,113.1,16.0,5803,44
2019-02-25 22:00:00,120.32,8.48,5458,45
2019-02-25 22:30:00,122.28,11.66,5195,46
2019-02-25 23:00:00,152.01,13.84,5048,47
2019-02-25 23:30:00,137.66,12.35,5147,48
2019-02-26 00:00:00,159.25,26.59,5082,1
2019-02-26 00:30:00,121.11,39.03,4845,2
2019-02-26 01:00:00,125.15,38.42,4666,3
2019-02-26 01:30:00,113.27,44.61,4551,4
2019-02-26 02:00:00,99.07,57.36,4437,5
2019-02-26 02:30:00,74.16,64.92,4334,6
2019-02-26 03:00:00,73.74,66.96,4291,7
2019-02-26 03:30:00,71.92,69.58,4275,8
2019-02-26 04:00:00,87.65,74.97,4282,9
2019-02-26 04:30:00,79.48,81.94,4372,10
2019-02-26 05:00:00,92.08,85.57,4506,11
2019-02-26 05:30:00,123.37,92.24,4820,12
2019-02-26 06:00:00,118.66,99.33,5159,13
2019-02-26 06:30:00,127.69,103.88,5450,14
2019-02-26 07:00:00,136.38,99.51,5618,15
2019-02-26 07:30:00,132.81,83.28,5565,16
2019-02-26 08:00:00,131.38,71.76,5587,17
2019-02-26 08:30:00,119.15,70.02,5649,18
2019-02-26 09:00:00,152.76,85.62,5622,19
2019-02-26 09:30:00,131.3,88.44,5538,20
2019-02-26 10:00:00,128.85,92.33,5515,21
2019-02-26 10:30:00,131.32,82.06,5513,22
2019-02-26 11:00:00,130.31,95.67,5529,23
2019-02-26 11:30:00,130.16,108.79,5533,24
2019-02-26 12:00:00,131.99,119.3,5545,25
2019-02-26 12:30:00,148.81,118.83,5569,26
2019-02-26 13:00:00,132.89,132.83,5635,27
2019-02-26 13:30:00,133.21,144.9,5676,28
2019-02-26 14:00:00,119.09,141.94,5722,29
2019-02-26 14:30:00,118.36,160.59,5765,30
2019-02-26 15:00:00,147.94,182.71,5846,31
2019-02-26 15:30:00,136.98,195.49,5988,32
2019-02-26 16:00:00,120.54,208.16,6057,33
2019-02-26 16:30:00,121.49,205.95,6107,34
2019-02-26 17:00:00,105.74,208.84,6171,35
2019-02-26 17:30:00,100.78,236.13,6091,36
2019-02-26 18:00:00,102.03,298.05,6059,37
2019-02-26 18:30:00,100.14,272.47,5926,38
2019-02-26 19:00:00,111.55,259.25,5767,39
2019-02-26 19:30:00,116.44,279.21,5630,40
2019-02-26 20:00:00,128.96,307.34,5550,41
2019-02-26 20:30:00,123.88,301.06,5369,42
2019-02-26 21:00:00,94.73,285.76,5191,43
2019-02-26 21:30:00,91.79,269.66,4982,44
2019-02-26 22:00:00,78.28,276.81,4787,45
2019-02-26 22:30:00,71.95,272.93,4658,46
2019-02-26 23:00:00,78.04,272.49,4593,47
2019-02-26 23:30:00,77.92,278.41,4763,48
2019-02-27 00:00:00,76.76,287.34,4733,1
2019-02-27 00:30:00,61.52,289.87,4522,2
2019-02-27 01:00:00,40.58,280.05,4390,3
2019-02-27 01:30:00,46.03,265.76,4290,4
2019-02-27 02:00:00,52.39,240.12,4188,5
2019-02-27 02:30:00,40.12,228.1,4120,6
2019-02-27 03:00:00,40.78,220.69,4074,7
2019-02-27 03:30:00,37.76,195.33,4072,8
2019-02-27 04:00:00,52.39,181.12,4098,9
2019-02-27 04:30:00,59.95,157.67,4213,10
2019-02-27 05:00:00,60.08,122.16,4361,11
2019-02-27 05:30:00,69.78,103.67,4667,12
2019-02-27 06:00:00,85.17,79.44,4974,13
2019-02-27 06:30:00,117.07,92.75,5272,14
2019-02-27 07:00:00,132.45,109.21,5411,15
2019-02-27 07:30:00,125.09,96.66,5334,16
2019-02-27 08:00:00,104.35,91.4,5245,17
2019-02-27 08:30:00,102.93,90.01,5217,18
2019-02-27 09:00:00,85.5,87.56,5161,19
2019-02-27 09:30:00,85.68,77.88,5118,20
2019-02-27 10:00:00,85.58,71.53,5103,21
2019-02-27 10:30:00,100.89,73.06,5111,22
2019-02-27 11:00:00,94.9,67.53,5113,23
2019-02-27 11:30:00,82.24,60.19,5018,24
2019-02-27 12:00:00,159.52,66.63,5262,25
2019-02-27 12:30:00,118.21,84.14,5353,26
2019-02-27 13:00:00,155.86,75.15,5481,27
2019-02-27 13:30:00,146.45,66.3,5618,28
2019-02-27 14:00:00,144.56,71.71,5780,29
2019-02-27 14:30:00,147.85,69.33,5922,30
2019-02-27 15:00:00,142.76,70.34,6119,31
2019-02-27 15:30:00,155.26,60.45,6397,32
2019-02-27 16:00:00,186.03,52.39,6607,33
2019-02-27 16:30:00,185.83,50.81,6796,34
2019-02-27 17:00:00,274.72,44.83,6932,35
2019-02-27 17:30:00,253.4,38.84,6909,36
2019-02-27 18:00:00,252.35,35.45,6930,37
2019-02-27 18:30:00,251.95,34.58,6812,38
2019-02-27 19:00:00,186.56,48.92,6660,39
2019-02-27 19:30:00,112.88,60.09,6483,40
2019-02-27 20:00:00,118.03,73.06,6323,41
2019-02-27 20:30:00,113.4,77.92,6056,42
2019-02-27 21:00:00,108.6,74.87,5784,43
2019-02-27 21:30:00,100.09,98.67,5494,44
2019-02-27 22:00:00,90.99,122.66,5228,45
2019-02-27 22:30:00,90.61,137.53,5020,46
2019-02-27 23:00:00,83.5,141.61,4907,47
2019-02-27 23:30:00,87.76,141.92,5031,48
2019-02-28 00:00:00,98.43,143.92,4953,1
2019-02-28 00:30:00,72.84,164.95,4725,2
2019-02-28 01:00:00,72.14,178.17,4590,3
2019-02-28 01:30:00,66.59,171.8,4508,4
2019-02-28 02:00:00,68.09,146.22,4401,5
2019-02-28 02:30:00,66.91,113.28,4327,6
2019-02-28 03:00:00,63.87,110.5,4285,7
2019-02-28 03:30:00,43.95,110.24,4269,8
2019-02-28 04:00:00,47.17,131.42,4294,9
2019-02-28 04:30:00,28.27,166.85,4403,10
2019-02-28 05:00:00,50.1,164.71,4554,11
2019-02-28 05:30:00,75.7,190.6,4828,12
2019-02-28 06:00:00,104.1,193.2,5103,13
2019-02-28 06:30:00,129.46,177.09,5425,14
2019-02-28 07:00:00,131.69,164.62,5638,15
2019-02-28 07:30:00,105.39,163.76,5648,16
2019-02-28 08:00:00,103.07,166.88,5731,17
2019-02-28 08:30:00,110.64,163.94,5900,18
2019-02-28 09:00:00,128.52,174.54,5977,19
2019-02-28 09:30:00,117.36,170.87,6067,20
2019-02-28 10:00:00,116.93,180.65,6169,21
2019-02-28 10:30:00,121.31,196.03,6311,22
2019-02-28 11:00:00,120.94,185.4,6490,23
2019-02-28 11:30:00,143.73,177.74,6666,24
2019-02-28 12:00:00,128.17,183.13,6835,25
2019-02-28 12:30:00,144.84,183.13,7029,26
2019-02-28 13:00:00,135.77,178.86,7254,27
2019-02-28 13:30:00,139.71,190.75,7463,28
2019-02-28 14:00:00,229.74,186.78,7685,29
2019-02-28 14:30:00,252.96,168.21,7907,30
2019-02-28 15:00:00,301.79,161.8,8203,31
2019-02-28 15:30:00,297.82,111.13,8584,32
2019-02-28 16:00:00,252.76,105.43,8750,33
2019-02-28 16:30:00,203.08,94.92,8739,34
2019-02-28 17:00:00,230.68,82.81,8761,35
2019-02-28 17:30:00,259.66,91.4,8759,36
2019-02-28 18:00:00,117.59,93.92,8655,37
2019-02-28 18:30:00,309.16,69.99,8646,38
2019-02-28 19:00:00,269.93,65.81,8449,39
2019-02-28 19:30:00,287.6,62.65,8271,40
2019-02-28 20:00:00,216.24,79.55,8021,41
2019-02-28 20:30:00,137.99,92.08,7589,42
2019-02-28 21:00:00,122.68,88.01,7179,43
2019-02-28 21:30:00,129.91,49.56,6727,44
2019-02-28 22:00:00,124.42,25.33,6340,45
2019-02-28 22:30:00,176.42,19.48,5996,46
2019-02-28 23:00:00,131.7,26.23,5754,47
2019-02-28 23:30:00,179.18,40.41,5811,48
2019-03-01 00:00:00,121.67,58.45,5676,1
2019-03-01 00:30:00,112.17,83.29,5376,2
2019-03-01 01:00:00,112.75,112.19,5207,3
2019-03-01 01:30:00,115.77,129.92,5047,4
2019-03-01 02:00:00,98.77,134.65,4930,5
2019-03-01 02:30:00,83.1,145.65,4835,6
2019-03-01 03:00:00,75.11,155.29,4818,7
2019-03-01 03:30:00,68.22,158.24,4839,8
2019-03-01 04:00:00,54.07,165.49,4847,9
2019-03-01 04:30:00,63.41,156.65,4960,10
2019-03-01 05:00:00,70.27,176.01,5092,11
2019-03-01 05:30:00,105.22,168.79,5392,12
2019-03-01 06:00:00,121.74,160.01,5679,13
2019-03-01 06:30:00,128.7,155.12,6034,14
2019-03-01 07:00:00,130.17,176.95,6295,15
2019-03-01 07:30:00,100.85,208.11,6358,16
2019-03-01 08:00:00,104.4,233.13,6434,17
2019-03-01 08:30:00,121.37,240.47,6636,18
2019-03-01 09:00:00,125.44,241.24,6681,19
2019-03-01 09:30:00,140.39,246.43,6869,20
2019-03-01 10:00:00,136.91,236.88,7003,21
2019-03-01 10:30:00,124.98,249.58,7226,22
2019-03-01 11:00:00,171.55,236.91,7411,23
2019-03-01 11:30:00,117.0,223.34,7550,24
2019-03-01 12:00:00,133.83,222.99,7750,25
2019-03-01 12:30:00,172.78,216.8,7932,26
2019-03-01 13:00:00,218.86,181.76,8164,27
2019-03-01 13:30:00,317.54,137.87,8351,28
2019-03-01 14:00:00,134.9,105.47,8554,29
2019-03-01 14:30:00,824.43,80.6,8618,30
2019-03-01 15:00:00,251.94,54.39,8844,31
